name,label,width,height
C102P63ThinF_IMG_20150918_162927_cell_3,Parasitized,136,145
C102P63ThinF_IMG_20150918_162927_cell_4,Parasitized,115,145
C102P63ThinF_IMG_20150918_162927_cell_5,Parasitized,142,160
C102P63ThinF_IMG_20150918_163054_cell_167,Parasitized,139,124
C102P63ThinF_IMG_20150918_163054_cell_168,Parasitized,142,151
C102P63ThinF_IMG_20150918_163054_cell_169,Parasitized,145,151
C102P63ThinF_IMG_20150918_163054_cell_170,Parasitized,148,139
C103P64ThinF_IMG_20150918_164250_cell_170,Parasitized,139,160
C103P64ThinF_IMG_20150918_164250_cell_171,Parasitized,130,190
C103P64ThinF_IMG_20150918_164250_cell_172,Parasitized,136,139
C103P64ThinF_IMG_20150918_164250_cell_173,Parasitized,157,169
C103P64ThinF_IMG_20150918_164250_cell_174,Parasitized,145,154
C103P64ThinF_IMG_20150918_164250_cell_175,Parasitized,127,193
C103P64ThinF_IMG_20150918_164331_cell_184,Parasitized,145,151
C103P64ThinF_IMG_20150918_164331_cell_185,Parasitized,136,124
C103P64ThinF_IMG_20150918_164331_cell_186,Parasitized,142,163
C103P64ThinF_IMG_20150918_164331_cell_187,Parasitized,142,139
C103P64ThinF_IMG_20150918_164553_cell_167,Parasitized,148,172
C103P64ThinF_IMG_20150918_164553_cell_168,Parasitized,136,154
C103P64ThinF_IMG_20150918_164553_cell_169,Parasitized,166,151
C103P64ThinF_IMG_20150918_164553_cell_170,Parasitized,145,160
C103P64ThinF_IMG_20150918_164553_cell_171,Parasitized,148,187
C103P64ThinF_IMG_20150918_164553_cell_172,Parasitized,127,130
C103P64ThinF_IMG_20150918_164553_cell_173,Parasitized,136,136
C103P64ThinF_IMG_20150918_165016_cell_158,Parasitized,184,181
C103P64ThinF_IMG_20150918_165016_cell_159,Parasitized,196,148
C103P64ThinF_IMG_20150918_165016_cell_160,Parasitized,130,118
C103P64ThinF_IMG_20150918_165016_cell_161,Parasitized,193,202
C103P64ThinF_IMG_20150918_165016_cell_162,Parasitized,172,163
C103P64ThinF_IMG_20150918_165125_cell_163,Parasitized,136,145
C103P64ThinF_IMG_20150918_165125_cell_164,Parasitized,139,157
C103P64ThinF_IMG_20150918_165125_cell_165,Parasitized,136,217
C103P64ThinF_IMG_20150918_165125_cell_166,Parasitized,130,199
C103P64ThinF_IMG_20150918_165510_cell_176,Parasitized,145,136
C103P64ThinF_IMG_20150918_165510_cell_177,Parasitized,139,133
C103P64ThinF_IMG_20150918_165510_cell_178,Parasitized,154,142
C103P64ThinF_IMG_20150918_165510_cell_179,Parasitized,142,145
C103P64ThinF_IMG_20150918_165510_cell_180,Parasitized,124,145
C103P64ThinF_IMG_20150918_165510_cell_181,Parasitized,139,163
C103P64ThinF_IMG_20150918_165510_cell_182,Parasitized,115,148
C103P64ThinF_IMG_20150918_165510_cell_183,Parasitized,121,130
C103P64ThinF_IMG_20150918_165510_cell_184,Parasitized,133,145
C103P64ThinF_IMG_20150918_165510_cell_185,Parasitized,142,154
C103P64ThinF_IMG_20150918_165510_cell_186,Parasitized,139,148
C103P64ThinF_IMG_20150918_165510_cell_187,Parasitized,172,148
C103P64ThinF_IMG_20150918_165510_cell_188,Parasitized,124,142
C104P65ThinF_IMG_20150918_170850_cell_204,Parasitized,166,151
C104P65ThinF_IMG_20150918_171154_cell_212,Parasitized,160,169
C104P65ThinF_IMG_20150918_171154_cell_213,Parasitized,148,142
C104P65ThinF_IMG_20150918_171751_cell_186,Parasitized,139,157
C104P65ThinF_IMG_20150918_171751_cell_187,Parasitized,121,121
C104P65ThinF_IMG_20150918_172053_cell_187,Parasitized,115,142
C104P65ThinF_IMG_20150918_172537_cell_149,Parasitized,160,145
C104P65ThinF_IMG_20150918_172639_cell_182,Parasitized,196,136
C104P65ThinF_IMG_20150918_172639_cell_183,Parasitized,190,166
C104P65ThinF_IMG_20150918_172639_cell_184,Parasitized,133,142
C105P66ThinF_IMG_20150924_094800_cell_136,Parasitized,151,130
C105P66ThinF_IMG_20150924_094800_cell_137,Parasitized,148,139
C105P66ThinF_IMG_20150924_095034_cell_148,Parasitized,130,142
C105P66ThinF_IMG_20150924_095034_cell_149,Parasitized,163,148
C105P66ThinF_IMG_20150924_095034_cell_150,Parasitized,184,232
C105P66ThinF_IMG_20150924_095130_cell_155,Parasitized,127,169
C105P66ThinF_IMG_20150924_095130_cell_156,Parasitized,136,160
C105P66ThinF_IMG_20150924_095130_cell_157,Parasitized,154,169
C105P66ThinF_IMG_20150924_095130_cell_158,Parasitized,181,166
C105P66ThinF_IMG_20150924_095633_cell_126,Parasitized,145,145
C105P66ThinF_IMG_20150924_095716_cell_113,Parasitized,181,118
C105P66ThinF_IMG_20150924_095716_cell_114,Parasitized,145,166
C105P66ThinF_IMG_20150924_095913_cell_117,Parasitized,148,172
C105P66ThinF_IMG_20150924_095913_cell_118,Parasitized,133,145
C105P66ThinF_IMG_20150924_100655_cell_123,Parasitized,172,148
C105P66ThinF_IMG_20150924_100655_cell_124,Parasitized,130,169
C105P66ThinF_IMG_20150924_100655_cell_125,Parasitized,151,166
C106P67ThinF_IMG_20150924_102245_cell_164,Parasitized,142,157
C106P67ThinF_IMG_20150924_102245_cell_165,Parasitized,145,148
C106P67ThinF_IMG_20150924_102245_cell_166,Parasitized,136,151
C106P67ThinF_IMG_20150924_102413_cell_190,Parasitized,157,145
C106P67ThinF_IMG_20150924_102826_cell_143,Parasitized,112,118
C106P67ThinF_IMG_20150924_103245_cell_143,Parasitized,139,136
C106P67ThinF_IMG_20150924_103811_cell_180,Parasitized,127,124
C106P67ThinF_IMG_20150924_103811_cell_181,Parasitized,133,151
C106P67ThinF_IMG_20150924_103811_cell_182,Parasitized,139,157
C106P67ThinF_IMG_20150924_103811_cell_183,Parasitized,172,154
C106P67ThinF_IMG_20150924_104044_cell_167,Parasitized,112,133
C106P67ThinF_IMG_20150924_104044_cell_168,Parasitized,118,130
C106P67ThinF_IMG_20150924_104044_cell_169,Parasitized,172,187
C107P68ThinF_IMG_20150924_221632_cell_169,Parasitized,106,115
C107P68ThinF_IMG_20150924_221632_cell_170,Parasitized,136,142
C107P68ThinF_IMG_20150924_221632_cell_171,Parasitized,130,139
C107P68ThinF_IMG_20150924_221632_cell_172,Parasitized,130,130
C107P68ThinF_IMG_20150924_221632_cell_173,Parasitized,130,130
C107P68ThinF_IMG_20150924_221632_cell_174,Parasitized,148,145
C107P68ThinF_IMG_20150924_221632_cell_175,Parasitized,154,145
C107P68ThinF_IMG_20150924_221632_cell_176,Parasitized,139,142
C107P68ThinF_IMG_20150924_221632_cell_177,Parasitized,127,124
C107P68ThinF_IMG_20150924_221632_cell_178,Parasitized,127,130
C107P68ThinF_IMG_20150924_221632_cell_179,Parasitized,124,145
C107P68ThinF_IMG_20150924_221632_cell_180,Parasitized,142,133
C107P68ThinF_IMG_20150924_221909_cell_155,Parasitized,145,139
C107P68ThinF_IMG_20150924_221909_cell_156,Parasitized,112,109
C107P68ThinF_IMG_20150924_221909_cell_157,Parasitized,148,145
C107P68ThinF_IMG_20150924_221909_cell_158,Parasitized,154,145
C107P68ThinF_IMG_20150924_221909_cell_159,Parasitized,145,142
C107P68ThinF_IMG_20150924_221909_cell_160,Parasitized,127,142
C107P68ThinF_IMG_20150924_221909_cell_161,Parasitized,142,130
C107P68ThinF_IMG_20150924_221909_cell_162,Parasitized,145,127
C107P68ThinF_IMG_20150924_221909_cell_163,Parasitized,130,130
C107P68ThinF_IMG_20150924_222233_cell_150,Parasitized,142,130
C107P68ThinF_IMG_20150924_222233_cell_151,Parasitized,145,142
C107P68ThinF_IMG_20150924_222233_cell_152,Parasitized,145,139
C107P68ThinF_IMG_20150924_222233_cell_153,Parasitized,139,145
C107P68ThinF_IMG_20150924_222233_cell_154,Parasitized,130,127
C107P68ThinF_IMG_20150924_222233_cell_155,Parasitized,124,139
C107P68ThinF_IMG_20150924_222233_cell_156,Parasitized,139,142
C107P68ThinF_IMG_20150924_222233_cell_157,Parasitized,148,127
C107P68ThinF_IMG_20150924_222233_cell_158,Parasitized,109,115
C107P68ThinF_IMG_20150924_222233_cell_159,Parasitized,142,151
C107P68ThinF_IMG_20150924_222233_cell_160,Parasitized,145,145
C107P68ThinF_IMG_20150924_222233_cell_161,Parasitized,142,166
C107P68ThinF_IMG_20150924_222233_cell_162,Parasitized,112,127
C107P68ThinF_IMG_20150924_222233_cell_163,Parasitized,142,130
C107P68ThinF_IMG_20150924_222415_cell_172,Parasitized,145,160
C107P68ThinF_IMG_20150924_222415_cell_173,Parasitized,139,127
C107P68ThinF_IMG_20150924_222415_cell_174,Parasitized,151,154
C107P68ThinF_IMG_20150924_222415_cell_175,Parasitized,139,133
C107P68ThinF_IMG_20150924_222415_cell_176,Parasitized,142,148
C107P68ThinF_IMG_20150924_222415_cell_177,Parasitized,151,139
C107P68ThinF_IMG_20150924_222415_cell_178,Parasitized,154,139
C107P68ThinF_IMG_20150924_222415_cell_179,Parasitized,151,142
C107P68ThinF_IMG_20150924_222415_cell_180,Parasitized,151,145
C107P68ThinF_IMG_20150924_222415_cell_181,Parasitized,148,139
C107P68ThinF_IMG_20150924_222415_cell_182,Parasitized,160,139
C107P68ThinF_IMG_20150924_222415_cell_183,Parasitized,151,154
C107P68ThinF_IMG_20150924_222535_cell_139,Parasitized,142,157
C107P68ThinF_IMG_20150924_222535_cell_140,Parasitized,130,124
C107P68ThinF_IMG_20150924_222535_cell_141,Parasitized,151,130
C107P68ThinF_IMG_20150924_222535_cell_142,Parasitized,109,115
C107P68ThinF_IMG_20150924_222535_cell_143,Parasitized,148,139
C107P68ThinF_IMG_20150924_222535_cell_144,Parasitized,151,142
C107P68ThinF_IMG_20150924_222535_cell_145,Parasitized,127,130
C107P68ThinF_IMG_20150924_222535_cell_146,Parasitized,157,136
C107P68ThinF_IMG_20150924_222535_cell_147,Parasitized,172,163
C107P68ThinF_IMG_20150924_222535_cell_148,Parasitized,136,121
C107P68ThinF_IMG_20150924_222630_cell_173,Parasitized,154,142
C107P68ThinF_IMG_20150924_222630_cell_174,Parasitized,160,154
C107P68ThinF_IMG_20150924_222630_cell_175,Parasitized,127,124
C107P68ThinF_IMG_20150924_222630_cell_176,Parasitized,160,154
C107P68ThinF_IMG_20150924_222630_cell_177,Parasitized,154,145
C108P69ThinF_IMG_20150924_223834_cell_218,Parasitized,121,166
C108P69ThinF_IMG_20150924_223834_cell_219,Parasitized,142,169
C108P69ThinF_IMG_20150924_223834_cell_220,Parasitized,142,139
C108P69ThinF_IMG_20150924_223834_cell_221,Parasitized,142,154
C108P69ThinF_IMG_20150924_224038_cell_188,Parasitized,136,175
C108P69ThinF_IMG_20150924_224038_cell_189,Parasitized,124,208
C108P69ThinF_IMG_20150924_224038_cell_190,Parasitized,181,172
C108P69ThinF_IMG_20150924_224616_cell_195,Parasitized,121,112
C108P69ThinF_IMG_20150924_224616_cell_196,Parasitized,136,139
C108P69ThinF_IMG_20150924_224616_cell_197,Parasitized,154,175
C108P69ThinF_IMG_20150924_224616_cell_198,Parasitized,145,130
C108P69ThinF_IMG_20150924_224909_cell_226,Parasitized,148,124
C108P69ThinF_IMG_20150924_225004_cell_221,Parasitized,163,124
C108P69ThinF_IMG_20150924_225004_cell_222,Parasitized,139,121
C108P69ThinF_IMG_20150924_225004_cell_223,Parasitized,145,151
C108P69ThinF_IMG_20150924_225004_cell_224,Parasitized,130,139
C108P69ThinF_IMG_20150924_225004_cell_225,Parasitized,127,136
C108P69ThinF_IMG_20150924_225511_cell_182,Parasitized,142,142
C108P69ThinF_IMG_20150924_225511_cell_183,Parasitized,151,169
C108P69ThinF_IMG_20150924_225511_cell_184,Parasitized,112,142
C109P70ThinF_IMG_20150930_102716_cell_185,Parasitized,136,121
C109P70ThinF_IMG_20150930_102716_cell_186,Parasitized,121,124
C109P70ThinF_IMG_20150930_102716_cell_187,Parasitized,118,136
C109P70ThinF_IMG_20150930_102944_cell_171,Parasitized,124,127
C109P70ThinF_IMG_20150930_102944_cell_172,Parasitized,124,127
C109P70ThinF_IMG_20150930_103113_cell_160,Parasitized,136,133
C109P70ThinF_IMG_20150930_103113_cell_161,Parasitized,124,121
C109P70ThinF_IMG_20150930_103113_cell_162,Parasitized,133,124
C109P70ThinF_IMG_20150930_103214_cell_182,Parasitized,112,127
C109P70ThinF_IMG_20150930_103214_cell_183,Parasitized,130,163
C109P70ThinF_IMG_20150930_103214_cell_184,Parasitized,145,115
C109P70ThinF_IMG_20150930_103214_cell_185,Parasitized,115,121
C109P70ThinF_IMG_20150930_103645_cell_172,Parasitized,151,136
C109P70ThinF_IMG_20150930_103645_cell_173,Parasitized,127,148
C109P70ThinF_IMG_20150930_103645_cell_174,Parasitized,151,151
C109P70ThinF_IMG_20150930_103645_cell_175,Parasitized,115,124
C109P70ThinF_IMG_20150930_103811_cell_157,Parasitized,130,139
C109P70ThinF_IMG_20150930_103811_cell_158,Parasitized,115,124
C109P70ThinF_IMG_20150930_103811_cell_159,Parasitized,118,127
C110P71ThinF_IMG_20150930_105319_cell_185,Parasitized,118,109
C110P71ThinF_IMG_20150930_105319_cell_186,Parasitized,118,115
C110P71ThinF_IMG_20150930_105319_cell_187,Parasitized,124,130
C110P71ThinF_IMG_20150930_105319_cell_188,Parasitized,124,124
C110P71ThinF_IMG_20150930_105319_cell_189,Parasitized,127,115
C110P71ThinF_IMG_20150930_105319_cell_190,Parasitized,103,121
C110P71ThinF_IMG_20150930_105559_cell_199,Parasitized,151,151
C110P71ThinF_IMG_20150930_105559_cell_200,Parasitized,100,121
C110P71ThinF_IMG_20150930_105559_cell_201,Parasitized,109,112
C110P71ThinF_IMG_20150930_105559_cell_202,Parasitized,115,112
C110P71ThinF_IMG_20150930_105729_cell_207,Parasitized,100,103
C110P71ThinF_IMG_20150930_105925_cell_219,Parasitized,106,100
C110P71ThinF_IMG_20150930_105925_cell_220,Parasitized,124,139
C110P71ThinF_IMG_20150930_105925_cell_221,Parasitized,121,172
C110P71ThinF_IMG_20150930_110052_cell_238,Parasitized,91,118
C110P71ThinF_IMG_20150930_110052_cell_239,Parasitized,112,100
C110P71ThinF_IMG_20150930_110052_cell_240,Parasitized,133,103
C110P71ThinF_IMG_20150930_110052_cell_241,Parasitized,100,94
C110P71ThinF_IMG_20150930_110052_cell_242,Parasitized,100,124
C110P71ThinF_IMG_20150930_110052_cell_243,Parasitized,124,145
C110P71ThinF_IMG_20150930_110404_cell_157,Parasitized,139,139
C110P71ThinF_IMG_20150930_110404_cell_158,Parasitized,127,136
C110P71ThinF_IMG_20150930_110404_cell_159,Parasitized,133,112
C110P71ThinF_IMG_20150930_110404_cell_160,Parasitized,115,130
C111P72ThinF_IMG_20150930_112430_cell_191,Parasitized,118,166
C111P72ThinF_IMG_20150930_112430_cell_192,Parasitized,139,151
C111P72ThinF_IMG_20150930_112430_cell_193,Parasitized,133,136
C111P72ThinF_IMG_20150930_112609_cell_168,Parasitized,154,106
C111P72ThinF_IMG_20150930_112609_cell_169,Parasitized,136,127
C111P72ThinF_IMG_20150930_112609_cell_170,Parasitized,154,145
C111P72ThinF_IMG_20150930_112827_cell_176,Parasitized,136,130
C111P72ThinF_IMG_20150930_112827_cell_177,Parasitized,115,145
C111P72ThinF_IMG_20150930_112827_cell_178,Parasitized,142,139
C111P72ThinF_IMG_20150930_112827_cell_179,Parasitized,136,157
C111P72ThinF_IMG_20150930_113003_cell_182,Parasitized,133,148
C111P72ThinF_IMG_20150930_113049_cell_162,Parasitized,145,130
C111P72ThinF_IMG_20150930_113049_cell_163,Parasitized,154,166
C111P72ThinF_IMG_20150930_113049_cell_164,Parasitized,121,121
C111P72ThinF_IMG_20150930_113049_cell_165,Parasitized,139,142
C111P72ThinF_IMG_20150930_113049_cell_166,Parasitized,136,145
C111P72ThinF_IMG_20150930_113210_cell_171,Parasitized,142,133
C111P72ThinF_IMG_20150930_113610_cell_202,Parasitized,130,130
C111P72ThinF_IMG_20150930_113610_cell_203,Parasitized,124,115
C112P73ThinF_IMG_20150930_131254_cell_184,Parasitized,130,145
C112P73ThinF_IMG_20150930_131401_cell_165,Parasitized,121,139
C112P73ThinF_IMG_20150930_131401_cell_166,Parasitized,157,172
C112P73ThinF_IMG_20150930_131401_cell_167,Parasitized,142,172
C112P73ThinF_IMG_20150930_131401_cell_168,Parasitized,133,121
C112P73ThinF_IMG_20150930_131516_cell_177,Parasitized,154,145
C112P73ThinF_IMG_20150930_131516_cell_178,Parasitized,121,130
C112P73ThinF_IMG_20150930_131605_cell_181,Parasitized,109,145
C112P73ThinF_IMG_20150930_131605_cell_182,Parasitized,124,142
C112P73ThinF_IMG_20150930_131605_cell_183,Parasitized,139,145
C112P73ThinF_IMG_20150930_131659_cell_193,Parasitized,115,133
C112P73ThinF_IMG_20150930_131753_cell_166,Parasitized,115,127
C112P73ThinF_IMG_20150930_131753_cell_167,Parasitized,121,130
C112P73ThinF_IMG_20150930_131753_cell_168,Parasitized,121,139
C112P73ThinF_IMG_20150930_131900_cell_174,Parasitized,133,130
C112P73ThinF_IMG_20150930_131900_cell_175,Parasitized,100,121
C113P74ThinF_IMG_20150930_134355_cell_164,Parasitized,151,160
C113P74ThinF_IMG_20150930_134355_cell_165,Parasitized,109,142
C113P74ThinF_IMG_20150930_134355_cell_166,Parasitized,118,169
C113P74ThinF_IMG_20150930_134355_cell_167,Parasitized,139,121
C113P74ThinF_IMG_20150930_134355_cell_168,Parasitized,127,124
C113P74ThinF_IMG_20150930_134355_cell_169,Parasitized,157,133
C113P74ThinF_IMG_20150930_134355_cell_170,Parasitized,118,145
C113P74ThinF_IMG_20150930_134355_cell_171,Parasitized,136,151
C113P74ThinF_IMG_20150930_134429_cell_176,Parasitized,136,124
C113P74ThinF_IMG_20150930_134429_cell_177,Parasitized,94,130
C113P74ThinF_IMG_20150930_134429_cell_178,Parasitized,133,115
C113P74ThinF_IMG_20150930_134429_cell_179,Parasitized,148,178
C113P74ThinF_IMG_20150930_134429_cell_180,Parasitized,118,124
C113P74ThinF_IMG_20150930_134429_cell_181,Parasitized,121,115
C113P74ThinF_IMG_20150930_134429_cell_182,Parasitized,106,118
C113P74ThinF_IMG_20150930_134429_cell_183,Parasitized,166,127
C113P74ThinF_IMG_20150930_134429_cell_184,Parasitized,106,112
C113P74ThinF_IMG_20150930_134614_cell_169,Parasitized,130,112
C113P74ThinF_IMG_20150930_134614_cell_170,Parasitized,136,118
C113P74ThinF_IMG_20150930_134614_cell_171,Parasitized,112,145
C113P74ThinF_IMG_20150930_134614_cell_172,Parasitized,121,130
C113P74ThinF_IMG_20150930_134614_cell_173,Parasitized,124,151
C113P74ThinF_IMG_20150930_134614_cell_174,Parasitized,118,136
C113P74ThinF_IMG_20150930_134614_cell_175,Parasitized,145,172
C113P74ThinF_IMG_20150930_134614_cell_176,Parasitized,148,133
C113P74ThinF_IMG_20150930_134614_cell_177,Parasitized,115,118
C113P74ThinF_IMG_20150930_134751_cell_173,Parasitized,178,133
C113P74ThinF_IMG_20150930_134751_cell_174,Parasitized,151,130
C113P74ThinF_IMG_20150930_134751_cell_175,Parasitized,106,115
C113P74ThinF_IMG_20150930_134751_cell_176,Parasitized,160,154
C113P74ThinF_IMG_20150930_134751_cell_177,Parasitized,133,103
C113P74ThinF_IMG_20150930_134751_cell_178,Parasitized,130,169
C113P74ThinF_IMG_20150930_134751_cell_179,Parasitized,148,154
C113P74ThinF_IMG_20150930_134751_cell_180,Parasitized,154,142
C113P74ThinF_IMG_20150930_134751_cell_181,Parasitized,133,148
C113P74ThinF_IMG_20150930_134949_cell_158,Parasitized,115,130
C113P74ThinF_IMG_20150930_134949_cell_159,Parasitized,139,127
C113P74ThinF_IMG_20150930_134949_cell_160,Parasitized,124,130
C113P74ThinF_IMG_20150930_134949_cell_161,Parasitized,127,199
C113P74ThinF_IMG_20150930_134949_cell_162,Parasitized,124,121
C113P74ThinF_IMG_20150930_134949_cell_163,Parasitized,148,139
C113P74ThinF_IMG_20150930_135904_cell_180,Parasitized,109,139
C113P74ThinF_IMG_20150930_135904_cell_181,Parasitized,154,124
C113P74ThinF_IMG_20150930_135904_cell_182,Parasitized,142,133
C113P74ThinF_IMG_20150930_135904_cell_183,Parasitized,145,139
C113P74ThinF_IMG_20150930_135904_cell_184,Parasitized,124,115
C113P74ThinF_IMG_20150930_135904_cell_185,Parasitized,160,127
C113P74ThinF_IMG_20150930_135904_cell_186,Parasitized,154,112
C113P74ThinF_IMG_20150930_135904_cell_187,Parasitized,145,118
C113P74ThinF_IMG_20150930_135904_cell_188,Parasitized,106,112
C113P74ThinF_IMG_20150930_135904_cell_189,Parasitized,118,142
C113P74ThinF_IMG_20150930_140646_cell_181,Parasitized,166,130
C113P74ThinF_IMG_20150930_140646_cell_182,Parasitized,121,112
C113P74ThinF_IMG_20150930_140646_cell_183,Parasitized,142,148
C113P74ThinF_IMG_20150930_140646_cell_184,Parasitized,127,124
C113P74ThinF_IMG_20150930_140646_cell_185,Parasitized,148,148
C113P74ThinF_IMG_20150930_140646_cell_186,Parasitized,133,127
C113P74ThinF_IMG_20150930_140646_cell_187,Parasitized,130,127
C113P74ThinF_IMG_20150930_140646_cell_188,Parasitized,106,121
C113P74ThinF_IMG_20150930_140646_cell_189,Parasitized,130,112
C113P74ThinF_IMG_20150930_140646_cell_190,Parasitized,103,100
C114P75ThinF_IMG_20150930_150013_cell_194,Parasitized,103,130
C114P75ThinF_IMG_20150930_150013_cell_195,Parasitized,133,148
C114P75ThinF_IMG_20150930_150013_cell_196,Parasitized,151,151
C114P75ThinF_IMG_20150930_150057_cell_172,Parasitized,133,124
C114P75ThinF_IMG_20150930_150145_cell_159,Parasitized,160,112
C114P75ThinF_IMG_20150930_150145_cell_160,Parasitized,139,148
C114P75ThinF_IMG_20150930_150555_cell_145,Parasitized,136,130
C114P75ThinF_IMG_20150930_150733_cell_149,Parasitized,130,133
C114P75ThinF_IMG_20150930_150733_cell_150,Parasitized,136,145
C114P75ThinF_IMG_20150930_150833_cell_164,Parasitized,121,136
C114P75ThinF_IMG_20150930_150833_cell_165,Parasitized,136,151
C114P75ThinF_IMG_20150930_151150_cell_177,Parasitized,139,115
C114P75ThinF_IMG_20150930_151150_cell_178,Parasitized,121,124
C114P75ThinF_IMG_20150930_151150_cell_179,Parasitized,136,151
C115P76ThinF_IMG_20150930_161825_cell_219,Parasitized,136,142
C115P76ThinF_IMG_20150930_161825_cell_220,Parasitized,154,130
C115P76ThinF_IMG_20150930_161825_cell_221,Parasitized,148,154
C115P76ThinF_IMG_20150930_162038_cell_206,Parasitized,127,127
C115P76ThinF_IMG_20150930_162038_cell_207,Parasitized,157,154
C115P76ThinF_IMG_20150930_162038_cell_208,Parasitized,136,154
C115P76ThinF_IMG_20150930_162038_cell_209,Parasitized,145,136
C115P76ThinF_IMG_20150930_162038_cell_210,Parasitized,163,139
C115P76ThinF_IMG_20150930_162315_cell_256,Parasitized,112,124
C115P76ThinF_IMG_20150930_162315_cell_257,Parasitized,139,145
C115P76ThinF_IMG_20150930_163018_cell_252,Parasitized,157,130
C115P76ThinF_IMG_20150930_163156_cell_242,Parasitized,142,148
